job_id,machine,agent,command,git_commit,config_sha256,dataset_sha256,split_sha256,started_at,finished_at,status,artifact_revision,notes
repeat_mil-20260918T190601-2f167b19,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder derm_foundation --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,c87b3d88271358888a028fcb152346266755cdc3e21e1a91d9170e7175755750,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:01.616454+00:00,2026-09-18T13:36:04.110498+00:00,complete,73a7926d1cb0813e8109ab45b540e0d646534f49d4051b5dee655ae0df3aacd4,
extract_features-20260918T190607-5d5fe8a2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,4820ed7acea7e0a4690d5e4af3b142e5737746d190e49699c2489317bbfc1d17,,,2026-09-18T13:36:07.737623+00:00,2026-09-18T13:36:13.094322+00:00,complete,231c105f8131b8a6e91763f119477d248cd667230eee51771f66beb03818c3d1,
train_classical-20260918T190614-c528184d,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder siglip2_so400m --classifier logistic,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,4b2b9b41265a306b1396ae9532372da419ff036ebaa6ae1c36b30770d916d379,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:14.898406+00:00,2026-09-18T13:36:16.781778+00:00,complete,0136feb18b01908392eb42e94564f9ba4b2210d661382641fe6b648885b5151e,
train_classical-20260918T190618-26e75153,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder siglip2_so400m --classifier svm_linear,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,68b1743b2fa534f37b57e1fe25cfeb9f4be38af6042c4beab8c75194fb5c4888,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:18.135204+00:00,2026-09-18T13:36:20.365116+00:00,complete,46649d80a17cc49a0558dd3bd14831aae7aacb9bd680876dded73b71a746ba23,
train_classical-20260918T190621-aff111ee,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder siglip2_so400m --classifier random_forest,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,c1584756189baf62f23ac3f7101d377440e4f9837457ca99e544c58b617899f4,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:21.760693+00:00,2026-09-18T13:36:32.385065+00:00,complete,90f7ae20bbc06e184e279061e8621c42ef772fb43e28cf34e2b487e4c677ad29,
train_classical-20260918T190633-1f11cc7f,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder siglip2_so400m --classifier gradient_boosting,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,9dfd3a420410712d1a4475192f66eb499fb1e0b9edde4e97bbd97529534f20e6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:33.763659+00:00,2026-09-18T13:36:46.435013+00:00,complete,896a144ee2855640e9ad7fa7b516c7823a31aa1cb2771c261cba878328a4f2bf,
train_classical-20260918T190647-68e2a487,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder siglip2_so400m --classifier knn,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,5a175c440b6c6d9995095eaf568ce1a847e4bbd6db2a115ac65eb540a589eef0,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:47.769519+00:00,2026-09-18T13:36:50.068721+00:00,complete,0630a3969374733d92c090dbd2788a1d135eff50106a9b2e369e1979986dfe7f,
repeat_mil-20260918T190652-9a61f472,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto --epochs 2 --seeds 42,43",2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,4302fb5ad8ae95baf6640928bb98fc0b3cbccc2dbc084fd0c79f188e14ae9284,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:52.439856+00:00,2026-09-18T13:36:54.884705+00:00,complete,c03f4793dd449026d2d628af27cbdf45f1ea123a8d5d1df49a5828ca7dc8541b,
tune_mil-20260918T190658-7a564f45,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/31_tune_mil.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto --trials 1 --epochs 2,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,d4fac88756049bef96563ef54cf978dabb700dade3585d888e6622849e94b502,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:36:58.821341+00:00,2026-09-18T13:37:00.496296+00:00,complete,d9fbefecc8dd28f511e78879d8285c40c9fb499a9473340bd21ef9cb67b98a59,
cross_validate_mil-20260918T190703-9925a5bc,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/32_run_cross_validation.py --config configs/study_25class.yaml --encoder siglip2_so400m --device auto --folds 2 --epochs 2,2d4fe8b2f4bde4aa352bdf6e1e3ccb814d9a5689,f6080f70b3f0772012556932092126d5a367d28a95bd692e580f8a6148a00ab5,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T13:37:03.112492+00:00,2026-09-18T13:37:05.229038+00:00,complete,670766c47840efa1300439889efa86e10f9a5224eacfd46731e0bac4f4c1b5f0,
repeat_mil-20260918T221557-21068d88,hawk-prime,hawk-prime-agent,"scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder siglip2_so400m --seeds 42,43 --epochs 2 --device auto",d1b877cc350fc29dea0d3e348dd8354b691ee61d,4302fb5ad8ae95baf6640928bb98fc0b3cbccc2dbc084fd0c79f188e14ae9284,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T16:45:57.546358+00:00,2026-09-18T16:46:00.388410+00:00,complete,c03f4793dd449026d2d628af27cbdf45f1ea123a8d5d1df49a5828ca7dc8541b,
extract_features-20260918T234605-8e444a69,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder resnet50 --device auto,d1b877cc350fc29dea0d3e348dd8354b691ee61d,0603f605705841e199496485e974d6fdd2f1689606b165016779c2592a4fef20,,,2026-09-18T18:16:05.463048+00:00,2026-09-18T18:16:07.080790+00:00,complete,21e25bcaed0b5a140ed390ae3fad89881902b1c90ce200521f163cd628ca4f06,
train_classical-20260918T234608-7a0aef20,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier logistic,d1b877cc350fc29dea0d3e348dd8354b691ee61d,1aeddcd2ba0452084e4f8dd9c667625391733c88ac0a1da4366c6333a3b17bd0,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:08.712575+00:00,2026-09-18T18:16:11.026360+00:00,complete,2984879376566bcb71574ad60eb66150b455c736129f7434ddd76ec800096f20,
train_classical-20260918T234612-360a891a,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier svm_linear,d1b877cc350fc29dea0d3e348dd8354b691ee61d,86b6666a96229475e590f3e2d971ce32b45c922f3cfc7ded14c12f9fbead2a09,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:12.576975+00:00,2026-09-18T18:16:15.107899+00:00,complete,120ee3f77a0425819d0259c53ae53c1f8ed405ea332637d7abc3f3636a94dab2,
train_classical-20260918T234616-1635b93f,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier random_forest,d1b877cc350fc29dea0d3e348dd8354b691ee61d,65ac5486be628388c4ee48c8b45afbb923285a628e9ad6b8816d7355c3ba1680,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:16.616987+00:00,2026-09-18T18:16:28.056118+00:00,complete,9c4af083d680cf13fdbee4f132107086533df75b9d723421bce797a997ed55eb,
train_classical-20260918T234629-a2403dc2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier gradient_boosting,d1b877cc350fc29dea0d3e348dd8354b691ee61d,253407f61c17eaf6bbd85625d2b5f5eaba3de5b3e5fdff32b3b3f0df2ba34f10,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:29.492433+00:00,2026-09-18T18:16:43.117961+00:00,complete,a84fe828b43e5d0200ac39d7975405bdc1fe2f59063c0a1c95cf76054c04b4fa,
train_classical-20260918T234644-f2e6e353,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder resnet50 --classifier knn,d1b877cc350fc29dea0d3e348dd8354b691ee61d,7c999b39d3682ab4f82bc4ee1c3c37e1d5e87357c1bb3bad1cd37fb079e270b2,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:44.656184+00:00,2026-09-18T18:16:47.537505+00:00,complete,f7d51f51a4d02c7e9f028f1b338a6b3f3b00fce1f3f36dc1dd5dd14cf2ac0ccb,
repeat_mil-20260918T234650-47497a03,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder resnet50 --device auto --epochs 2 --seeds 42,43",d1b877cc350fc29dea0d3e348dd8354b691ee61d,654ed7864e6d3d4f5187a755314890136bcaaabb02d83fa3df456d2542fb540f,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:50.031573+00:00,2026-09-18T18:16:52.640295+00:00,complete,d386aff0b52472051e6ea4e3f329d6292c5d6dc2863b41466511145e020ff0f7,
extract_features-20260918T234656-b15e8fb2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder inception_v3 --device auto,d1b877cc350fc29dea0d3e348dd8354b691ee61d,6748a86802c04560430cb89980f206929747bd5b53a1dfadb5f03071b45d2182,,,2026-09-18T18:16:56.552602+00:00,2026-09-18T18:16:58.115630+00:00,complete,85ee8e56189d6e68da1b843913671e975d7d1da853e63c27475899c5350c2bc2,
train_classical-20260918T234659-5b04b8d2,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier logistic,d1b877cc350fc29dea0d3e348dd8354b691ee61d,456fef3ba405552be600ff4d9315e59dc5ccb960aae26732cd340caaf63f1708,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:16:59.779832+00:00,2026-09-18T18:17:01.990334+00:00,complete,ca325bc3daafb15e04696b537b9d0d38be0e9b61c338df805dd4f4d26f245b6d,
train_classical-20260918T234703-1b9803d1,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier svm_linear,d1b877cc350fc29dea0d3e348dd8354b691ee61d,b739a38056a51e1479f3323901fe3eb9fa2d60d00b7979e4f8c38c9de18c3a91,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:17:03.412648+00:00,2026-09-18T18:17:05.891424+00:00,complete,d64137f3e4b03a8fba68f630e15d3cd01157c65dab98badce588d7e7220e2966,
train_classical-20260918T234707-e2288629,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier random_forest,d1b877cc350fc29dea0d3e348dd8354b691ee61d,b9d21c3005ab226b74563fc4367d4dcdb2ed7fc6a05d1385f3954292f3d7906a,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:17:07.415467+00:00,2026-09-18T18:17:18.704256+00:00,complete,f195f66cc4ecac3d50caac0c0fa339ecbd94f327466498a9ae7d48dc0e2d00a5,
train_classical-20260918T234720-b206dae1,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier gradient_boosting,d1b877cc350fc29dea0d3e348dd8354b691ee61d,ea0b9e16a64db6495e87b0d29f67d9eb484b14f6e974d03fec1ec8892bc513c6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:17:20.176269+00:00,2026-09-18T18:17:45.042928+00:00,complete,1b9937de1ce363fc2acada3e75907f7b19ae830712f76a0c336c3bc30476f4aa,
train_classical-20260918T234746-7cb82ccf,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder inception_v3 --classifier knn,d1b877cc350fc29dea0d3e348dd8354b691ee61d,f17323653afa0dae12d7a59747ba1d389626f25ce9aa814f180bc977a09ed7cc,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:17:46.598377+00:00,2026-09-18T18:17:49.467386+00:00,complete,b71f8b1ddccdb3d177fba26e08961901b0fe7c5c7a03f214979b42db36e7e7ce,
repeat_mil-20260918T234752-fa095afd,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder inception_v3 --device auto --epochs 2 --seeds 42,43",d1b877cc350fc29dea0d3e348dd8354b691ee61d,d8c7ba7e5a81ae243f5c3bf492a389d8e93e832015283dd3a562cce0ed03091a,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:17:52.031700+00:00,2026-09-18T18:17:54.765427+00:00,complete,56d27bf6d414f811fc63626e0824f54e87cfa748a1289f598c45422d6687accc,
extract_features-20260918T234758-9677558e,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder bit50 --device auto,d1b877cc350fc29dea0d3e348dd8354b691ee61d,0dcb4c933707823dbcfce49d178e16686e8921383c70182f617455fdb3513b83,,,2026-09-18T18:17:58.688105+00:00,2026-09-18T18:18:05.721364+00:00,complete,585ea0eea9c289ac13571b8d093be57355c5fcc4c5ce1ffa4173dca84d6c835b,
train_classical-20260918T234809-68cdb564,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier logistic,d1b877cc350fc29dea0d3e348dd8354b691ee61d,7552a6a36efd8c3c80fd8afbe0ed16130aeef2a2595d1c5e706710d86a574765,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:18:09.541665+00:00,2026-09-18T18:18:11.733374+00:00,complete,d267a33744c8fa42e7a48e8403fb2604b626a17fcdd674c75bb59d562a055df6,
train_classical-20260918T234813-d2e00010,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier svm_linear,d1b877cc350fc29dea0d3e348dd8354b691ee61d,f957f14bd6cd90ed0558230c4169b2671a597e5ab61d247dde6ba439ce359e79,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:18:13.221645+00:00,2026-09-18T18:18:15.793325+00:00,complete,dbe640a978c909687aa6621da3bfe008c53b29b4b66f75476fbd01f3f3415c0f,
train_classical-20260918T234817-589b33ca,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier random_forest,d1b877cc350fc29dea0d3e348dd8354b691ee61d,dbd7b3b69582c97a5a63e83f495b6b41f5ad4969762beef15fa7c4a6fa087724,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:18:17.345453+00:00,2026-09-18T18:18:28.908427+00:00,complete,dcba01da38ff6ec779bb2bcbad32406ffe94e7ed6c2576fe1a2865109d749395,
train_classical-20260918T234830-ae782edd,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier gradient_boosting,d1b877cc350fc29dea0d3e348dd8354b691ee61d,94c520157f48f93ed403691f6889485c83c10c515eec8cc9cccc602502a34d26,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:18:30.429626+00:00,2026-09-18T18:18:52.485300+00:00,complete,55b4e8661b8f5f13526c1825e08e6b97a787e61907a3b354b5ac317894b803f4,
train_classical-20260918T234853-be80841a,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder bit50 --classifier knn,d1b877cc350fc29dea0d3e348dd8354b691ee61d,5718da9f4dfa864229dfd0d84b4df7eebd72b31904ff220cb639420d41efbd5b,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:18:53.961369+00:00,2026-09-18T18:18:57.013381+00:00,complete,e3f4ea1820d5a981bd7609f274506ee1767e48a816d833a1d31ce2a710d2e3ab,
repeat_mil-20260918T234859-dd459890,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder bit50 --device auto --epochs 2 --seeds 42,43",d1b877cc350fc29dea0d3e348dd8354b691ee61d,4c1773542586e2d9c67a35668b4edc3ce9f435358fffbb3a629697df97118d7a,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:18:59.558997+00:00,2026-09-18T18:19:02.203045+00:00,complete,412c35868a0ea6c152b911c049b5db50ab45c69ac270eea4d68c7b55a85126b0,
extract_features-20260918T234906-f799555f,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder vit_base --device auto,d1b877cc350fc29dea0d3e348dd8354b691ee61d,729e934fd55b9a7d8340e338f53a827a6f102fce7b8e83a9d7bd74203dfd7c34,,,2026-09-18T18:19:06.340498+00:00,2026-09-18T18:19:11.392700+00:00,complete,4de25da294e58c273f01caec65ba86f922e2a46cad268107388521d8a7560789,
train_classical-20260918T234913-3eff8d7c,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier logistic,d1b877cc350fc29dea0d3e348dd8354b691ee61d,0c1f3cc7a90e4954d10c7525c0be86216bbf9229bb73ba3609bbee5158f21f74,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:19:13.372030+00:00,2026-09-18T18:19:15.484679+00:00,complete,96fbbbb983166556ec46e17d08428b6bdc719873c61df5712bb26747cbfccaaf,
train_classical-20260918T234917-a0393359,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier svm_linear,d1b877cc350fc29dea0d3e348dd8354b691ee61d,a46960c8ff168ab18b1dbb03d5e857131792b78fdc7ed465db12a527b2df54e6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:19:17.014582+00:00,2026-09-18T18:19:19.345663+00:00,complete,d878250a54d6a2a962205b5f9981146169392446f4302e5fdb0882da71823697,
train_classical-20260918T234920-46007ea4,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier random_forest,d1b877cc350fc29dea0d3e348dd8354b691ee61d,86cae4e8b3ef44af60f613c20198cee6b8b81544a91f53545071343cb5afca78,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:19:20.825635+00:00,2026-09-18T18:19:32.242021+00:00,complete,912630f49a21f76efe102db8934665fb6e342fc6eb179c4d47cd66c45a6903a8,
train_classical-20260918T234933-32d98029,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier gradient_boosting,d1b877cc350fc29dea0d3e348dd8354b691ee61d,5800115d15648ffc8de27e88d98cd5185990ab2fe6252485f3dcfa0b5adc7460,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:19:33.777550+00:00,2026-09-18T18:19:44.776178+00:00,complete,e1fc9089460c4c692a5a347a89d4f1262d2171c6aba414c0e93ccc81158ba10d,
train_classical-20260918T234946-d02543c0,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder vit_base --classifier knn,d1b877cc350fc29dea0d3e348dd8354b691ee61d,4b0660c0d6b2b9c156f1abe055766cd805ef01d2a4c84f6f62e22cb32315497e,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:19:46.238875+00:00,2026-09-18T18:19:48.573316+00:00,complete,7d8fc3e9030b44df129d7fbb84554964ee65683dc187d5b69c44432180d81580,
repeat_mil-20260918T234951-74c4b0dd,hawk-prime,hawk-prime-agent,"/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/33_run_repeated_seeds.py --config configs/study_25class.yaml --encoder vit_base --device auto --epochs 2 --seeds 42,43",d1b877cc350fc29dea0d3e348dd8354b691ee61d,7dd5e5569ac0c2fd6a2200e950bdc76efe6ad3c0b2deb457e6e565fb228769c6,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:19:51.130254+00:00,2026-09-18T18:19:53.788119+00:00,complete,480b7a44e786bb5d46db6b1639db7d3526851f261fdcbbd81dfc9e4eb4debb64,
extract_features-20260918T234957-b62f384c,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/10_extract_features.py --config configs/study_25class.yaml --encoder clip_vitb32 --device auto,d1b877cc350fc29dea0d3e348dd8354b691ee61d,7ff39f6729bbb4445afa5736904b76c15decdfd5e9a2b9ccbe658756283a3bb1,,,2026-09-18T18:19:57.818234+00:00,2026-09-18T18:20:03.891016+00:00,complete,c09360b346cea22ffdcdc5ae89cbe30f591ec9d6f5e604084770e491c3d0845d,
train_classical-20260918T235007-f8c9b1aa,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier logistic,d1b877cc350fc29dea0d3e348dd8354b691ee61d,4a1eda95cec0834a8ab03643d7cc4b469ffe5c405b9222b7d65d2cfe2e299dc3,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:20:07.660884+00:00,2026-09-18T18:20:09.711847+00:00,complete,09cae69e707f6f6d68ed58cbd352eb8a626ac016576d3c1b41bef7d1f1bba413,
train_classical-20260918T235011-0f9202e6,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier svm_linear,d1b877cc350fc29dea0d3e348dd8354b691ee61d,c6b657d97cf5cf17ba8042bac62f792456f3ce6e468952d97a295f80769d01c5,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:20:11.194113+00:00,2026-09-18T18:20:13.527301+00:00,complete,9d1d5e8f8670b4a53e3ad1f33616004bc84babdf2020f1e7cddfcfb7c57405fe,
train_classical-20260918T235014-9d39287e,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier random_forest,d1b877cc350fc29dea0d3e348dd8354b691ee61d,430c8a241800b7b070d609bd3e8e946083d6d443f1a889de0306efa2626e6f6f,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:20:14.997413+00:00,2026-09-18T18:20:26.496650+00:00,complete,27fa796c2a39c411a976c9284c4ce6a86a404fd89f8bf5ddd9ae8ecc9d600ad7,
train_classical-20260918T235028-44058dab,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier gradient_boosting,d1b877cc350fc29dea0d3e348dd8354b691ee61d,dca1e3cbd217e8d4baf10cb8e5890f7363728d85277ab24aa5d34fedd2b6378b,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:20:28.050573+00:00,2026-09-18T18:20:36.937547+00:00,complete,6c37735d99f820e32b644b5b9734836c208921a775cc19dee2c34d226718e515,
train_classical-20260918T235038-621f67ed,hawk-prime,hawk-prime-agent,/home/prime/Documents/github/derm-paper-codebases/hawk-derm/scripts/20_train_classical.py --config configs/study_25class.yaml --encoder clip_vitb32 --classifier knn,d1b877cc350fc29dea0d3e348dd8354b691ee61d,e5c4df9a2c6bc56e48d31b230dea4432d73c74f8929de5231fd6320b7eb52517,,247d6a71a26e4e89dfb09cb54d78fba8e3c4a604da5d4f23913223af3487a8f6,2026-09-18T18:20:38.414961+00:00,2026-09-18T18:20:40.657328+00:00,complete,7b123d6ae76afec29ed36d620224201bc81288f101a9c286399506c9570bdd99,
