case_id,split,split_seed,split_version
-6662401739840675328,train,42,v1
-6665246273484559909,train,42,v1
-6668568472132471501,test,42,v1
-6669602917380288318,train,42,v1
-6672325082601428190,train,42,v1
-6675501914491508998,train,42,v1
-6680963814538219752,train,42,v1
-6688159904599548249,train,42,v1
-6688622400916552994,test,42,v1
-6690570667224058361,train,42,v1
-6697488905255684793,validation,42,v1
-6706328135925294711,train,42,v1
-6708579822656218361,train,42,v1
-6715006302962078444,validation,42,v1
-6716756186843427010,train,42,v1
-6717244535056437873,train,42,v1
-6720429793738616392,train,42,v1
-6720849438880754673,test,42,v1
-6730981266210803106,train,42,v1
-6732063356501658741,test,42,v1
-6732935876735691152,train,42,v1
-6734422466158182964,train,42,v1
-6736483689597519081,train,42,v1
-674201552666111761,validation,42,v1
-6742248453231823310,train,42,v1
-6747757816765653244,train,42,v1
-6755421689279015845,train,42,v1
-6758139034536173944,train,42,v1
-675814773918948603,validation,42,v1
-6759195629084095044,train,42,v1
-675982353361383743,train,42,v1
-6766127603332781164,train,42,v1
-6768039405201694865,train,42,v1
-6770331674662128223,train,42,v1
-6771108735700949863,train,42,v1
-6771731734881483762,train,42,v1
-6772369724422737325,validation,42,v1
-6774500748419127436,train,42,v1
-6775132432553159541,train,42,v1
-6775873808112170724,train,42,v1
-6776518044035331491,validation,42,v1
-6776940077739990895,train,42,v1
-67819177160008715,train,42,v1
-6781948527342850071,train,42,v1
-6782660201862865399,train,42,v1
-6786920411352035207,train,42,v1
-6797572867783147052,train,42,v1
-6801411923252830705,validation,42,v1
-6803446435856367749,train,42,v1
-6810148049730008082,train,42,v1
-6810169581887533982,test,42,v1
-6811189384503856103,test,42,v1
-6825636979443138102,test,42,v1
-6825931676608812283,train,42,v1
-6831862062479699975,validation,42,v1
-683808336710883373,test,42,v1
-6840856078700627706,validation,42,v1
-6849808363798498126,train,42,v1
-6853576789940445306,train,42,v1
-6859630624862853511,validation,42,v1
-6862878180639829879,train,42,v1
-6870872571760343959,test,42,v1
-6874586859918763235,train,42,v1
-6878322799103518353,train,42,v1
-687885318753654744,train,42,v1
-6882671634270429823,train,42,v1
-6889586106738432811,validation,42,v1
-6892134106113245039,train,42,v1
-689415616669370073,train,42,v1
-689454616923919051,train,42,v1
-6894590176646136516,train,42,v1
-6900016861723693326,train,42,v1
-6903160896710638127,train,42,v1
-6907623372723533830,train,42,v1
-6914044526748054516,train,42,v1
-691637008285254955,train,42,v1
-6921609105921918288,validation,42,v1
-6922602187232971164,train,42,v1
-6925001012755162781,train,42,v1
-6925740096732923435,validation,42,v1
-6927293007927088556,train,42,v1
-6927700682434279347,train,42,v1
-6942748361873582458,train,42,v1
-6944302951685734951,train,42,v1
-694718296081673949,test,42,v1
-6949936448954371336,test,42,v1
-6957259172476906779,validation,42,v1
-6964768767470145301,train,42,v1
-6965537796166785189,test,42,v1
-6968216297125826121,train,42,v1
-6969050153229908945,test,42,v1
-6969775773046115802,train,42,v1
-6969933999634072117,train,42,v1
-6970140942350326448,train,42,v1
-6973089584002951809,train,42,v1
-6975846370192314261,train,42,v1
-6980590649360403084,train,42,v1
-6987416679195200255,train,42,v1
-6987729819352868714,validation,42,v1
-698819924284111852,train,42,v1
-6990753820375520856,train,42,v1
-6992092977087772352,train,42,v1
-7003259720517295550,train,42,v1
-7013117196987726285,validation,42,v1
-7014916626922853190,train,42,v1
-702063769022380390,test,42,v1
-7024102566855103420,train,42,v1
-7030360920237166714,test,42,v1
-7034573503756761597,test,42,v1
-704259051908627792,train,42,v1
-7047662354810167887,validation,42,v1
-704918755156824855,validation,42,v1
-7054949893558793493,train,42,v1
-7055506519877140223,test,42,v1
-7057473376820741335,train,42,v1
-7061003704301409540,train,42,v1
-7062492513027994638,train,42,v1
-706613896610158785,validation,42,v1
-7066339565627881802,train,42,v1
-7073823287783460780,train,42,v1
-707950849867291642,train,42,v1
-7084480475479421532,train,42,v1
-7089197419404102224,train,42,v1
-7090021276954018675,validation,42,v1
-7091494320557837584,train,42,v1
-7098783168871569038,train,42,v1
-7099821209555498751,test,42,v1
-7103736510108129166,train,42,v1
-7105941887546454236,train,42,v1
-7107358041068085615,train,42,v1
-7110334037625264755,train,42,v1
-7110948489213075454,train,42,v1
-7116624468080648540,train,42,v1
-7123239968746053114,train,42,v1
-7123443252662364888,train,42,v1
-7125505155253781707,validation,42,v1
-7125851123770882,train,42,v1
-7126690189937436877,train,42,v1
-7127148813102728120,train,42,v1
-7129421309469296721,train,42,v1
-7130314863872132543,train,42,v1
-7130418960645927779,train,42,v1
-7131711246393335333,train,42,v1
-7136068055889110862,train,42,v1
-7140014089720664807,test,42,v1
-7140426751919971254,test,42,v1
-7140771522877656841,train,42,v1
-7146836585704577490,train,42,v1
-7150762586050547552,train,42,v1
-7153750305679064145,test,42,v1
-7157869548539822982,test,42,v1
-7165184304522588996,train,42,v1
-7168903774316642124,train,42,v1
-7178041833489571545,train,42,v1
-7179916671577931429,train,42,v1
-7180509182743730295,validation,42,v1
-7180568279159270710,validation,42,v1
-71846644280357894,train,42,v1
-7186854589364950928,train,42,v1
-7189064270434020569,train,42,v1
-7191815880900565632,test,42,v1
-7193787081624250510,validation,42,v1
-7196723781054730256,train,42,v1
-7196750938559076046,validation,42,v1
-7197964546560317009,train,42,v1
-7201503869420848145,train,42,v1
-7202138915917816951,train,42,v1
-7203786870653410703,train,42,v1
-7205392373917251403,validation,42,v1
-7206039626315740792,train,42,v1
-7207936904591577531,test,42,v1
-7212082933520611746,train,42,v1
-7214942537525659338,train,42,v1
-7219610623311492560,train,42,v1
-7221648301305734790,test,42,v1
-7226629190452339625,test,42,v1
-7227413334600424206,validation,42,v1
-722789450561172426,train,42,v1
-7253615679009827446,train,42,v1
-725765534842192444,train,42,v1
-7262862453495384907,train,42,v1
-7267330616326924547,train,42,v1
-7269045445646764829,validation,42,v1
-7274634757796753734,train,42,v1
-7275764427572709680,train,42,v1
-7277514071091705587,train,42,v1
-7278568363007648124,train,42,v1
-7287322163591603599,train,42,v1
-7288421822363632426,train,42,v1
-7290747481289933278,validation,42,v1
-7291047305406945771,test,42,v1
-7295998636663856875,train,42,v1
-7299463359121296729,train,42,v1
-7300017047423236412,validation,42,v1
-7306184791674493368,train,42,v1
-7307470538479869697,train,42,v1
-7314029484722555370,validation,42,v1
-7317848447218668723,train,42,v1
-7319242888548872358,train,42,v1
-7321154270792471222,validation,42,v1
-7324602606007068226,test,42,v1
-7343857484856629879,train,42,v1
-7344966238180572026,train,42,v1
-7350637768936675559,train,42,v1
-7353326945687065513,validation,42,v1
-735430126855690145,train,42,v1
-7354392888216297792,train,42,v1
-7356985420433959890,validation,42,v1
-7358780818983052553,validation,42,v1
-7363628596772178963,train,42,v1
-7364311670007978282,validation,42,v1
-7365318175783188533,test,42,v1
-736680390960982157,train,42,v1
-736839246514769800,test,42,v1
-7378727609553496088,train,42,v1
-738512219771788467,train,42,v1
-7386226650508301592,train,42,v1
-7386475038439412228,train,42,v1
-7389159419784489894,train,42,v1
-7395152923232922456,train,42,v1
-7396365076293199303,train,42,v1
-7397654742148708298,train,42,v1
-7398439798895264396,train,42,v1
-7404002113988291099,validation,42,v1
-7410023196651486435,train,42,v1
-7410080783509854062,train,42,v1
-7415949328319574048,train,42,v1
-7420459089758397581,train,42,v1
-7420846802637722396,train,42,v1
-7424296109578760484,train,42,v1
-7430852718957600670,test,42,v1
-7432151961683759568,test,42,v1
-7434393217742175295,train,42,v1
-7437139104859070712,train,42,v1
-743734516021247917,validation,42,v1
-7439487212993050435,validation,42,v1
-7440662999761966580,train,42,v1
-7443287758377966383,train,42,v1
-7444367171228182235,train,42,v1
-7445662782263265515,validation,42,v1
-7446748596697320827,train,42,v1
-7452866027735210535,train,42,v1
-7457706876169948667,validation,42,v1
-7457987404723961299,train,42,v1
-7463517835629075507,train,42,v1
-7467584756618193499,test,42,v1
-7467920953023756886,train,42,v1
-7470618151091490209,train,42,v1
-7471572674355430221,train,42,v1
-7480157272533549591,train,42,v1
-7483012146271487970,validation,42,v1
-7486320868242612380,train,42,v1
-7490824942244669589,train,42,v1
-7498123997953094612,train,42,v1
-7498807146603140091,validation,42,v1
-7499915852185793628,train,42,v1
-7501555979377747533,train,42,v1
-7508592580409408491,train,42,v1
-7519339531522236003,train,42,v1
-7521901094962732083,test,42,v1
-7526760875067301924,validation,42,v1
-7526888085066357479,train,42,v1
-7530226152929619791,train,42,v1
-753178559669212345,validation,42,v1
-7532348811139560177,train,42,v1
-7541507129242964440,train,42,v1
-7543731644999701395,train,42,v1
-7548484086670249257,train,42,v1
-7550366397648514409,validation,42,v1
-75535091576112971,test,42,v1
-7553626694705261578,train,42,v1
-7554706013866806699,train,42,v1
-7555656749777206555,validation,42,v1
-7561706364310114371,train,42,v1
-7563501031092195267,train,42,v1
-756461656416054762,train,42,v1
-756566842397164193,train,42,v1
-7574036954441544498,test,42,v1
-7579537784259167415,train,42,v1
-7585848697354186063,validation,42,v1
-7587387896408104395,train,42,v1
-7587717312487606496,train,42,v1
-7589195234367125654,train,42,v1
-7596615648821174505,train,42,v1
-76040793421888546,train,42,v1
-7609697586211899286,train,42,v1
-7612878196843202325,test,42,v1
-761325943535501462,train,42,v1
-7617125804840023564,train,42,v1
-7618082890444352353,train,42,v1
-7620086397502131808,train,42,v1
-7621918448966232387,train,42,v1
-762245106591018853,train,42,v1
-7625656626952816481,train,42,v1
-7627550629690915266,train,42,v1
-7631701692058798127,train,42,v1
-7636710021376806281,train,42,v1
-7637240478939124697,train,42,v1
-7637759683513380509,validation,42,v1
-7638839758035680,test,42,v1
-764114565043538080,validation,42,v1
-7644704499177261615,train,42,v1
-7645992490217694217,train,42,v1
-7648328073811044824,test,42,v1
-7657236532842762375,test,42,v1
-7669305009961124473,train,42,v1
-7670214186714024128,train,42,v1
-7674316249478774899,train,42,v1
-7675297277521429765,validation,42,v1
-7682415475116556600,validation,42,v1
-7686686797903824624,test,42,v1
-7689036669663361004,test,42,v1
-7695207821915952479,train,42,v1
-7696206131075619483,train,42,v1
-7696969096166286881,validation,42,v1
-7706133768652999375,train,42,v1
-7711091231416269014,validation,42,v1
-7712795720038473012,train,42,v1
-7714551107343297336,train,42,v1
-772128437985769740,train,42,v1
-7721876733224782628,train,42,v1
-7723715182116517809,test,42,v1
-7725028726042384715,validation,42,v1
-7734606889662811774,train,42,v1
-7737141402165481034,validation,42,v1
-7737567151272326815,validation,42,v1
-7737839609865574088,validation,42,v1
-7739266997920086929,train,42,v1
-7741045794141213037,train,42,v1
-7743291557587090042,train,42,v1
-7748469913070145463,validation,42,v1
-7754124295245462275,train,42,v1
-7756770492493474322,train,42,v1
-7757142060888362193,train,42,v1
-7762660672715456630,validation,42,v1
-7776857652459777696,train,42,v1
-7776943216618895166,validation,42,v1
-7780630196243376820,train,42,v1
-7783236188066925348,train,42,v1
-7787364237773333632,train,42,v1
-7787998777604226589,train,42,v1
-7792178611702309028,test,42,v1
-7800004629114489202,train,42,v1
-7800449325841797584,train,42,v1
-7809998042930914346,test,42,v1
-781109197195243132,test,42,v1
-7812262083495553647,train,42,v1
-7818046014250231985,test,42,v1
-7819133539519710397,train,42,v1
-7820093713010813140,test,42,v1
-7825252621237028212,validation,42,v1
-7827637374387147572,train,42,v1
-7838397911858365898,train,42,v1
-7845597106701115003,train,42,v1
-7847398643031983110,train,42,v1
-7848471858286366472,train,42,v1
-7850910308850229084,test,42,v1
-7851195646036204419,train,42,v1
-7859891256408094461,train,42,v1
-7867180552000593018,train,42,v1
-7871026331249257655,train,42,v1
-7871816448124899430,train,42,v1
-7872393845839333964,train,42,v1
-7881643448226071630,train,42,v1
-7888514233246015969,train,42,v1
-7896793800778587250,test,42,v1
-790136595695714665,train,42,v1
-7901710788064822966,train,42,v1
-790202968416092624,validation,42,v1
-7905076229351316395,train,42,v1
-7906355304358556370,train,42,v1
-7916510062591897740,train,42,v1
-7917987345757592250,train,42,v1
-7919538788337253860,validation,42,v1
-7919871739309219942,train,42,v1
-7923370243531317753,train,42,v1
-7924409046716568581,test,42,v1
-7932053069029839187,train,42,v1
-7934007217638224487,train,42,v1
-7947132806843054286,train,42,v1
-7947521871009771293,train,42,v1
-7947840979411358420,train,42,v1
-7949733432499019069,train,42,v1
-7950325381231337937,train,42,v1
-7950694854411322847,train,42,v1
-7951414037298616655,validation,42,v1
-7953518572339993742,train,42,v1
-7955175484125975778,train,42,v1
-7961010627670651929,validation,42,v1
-7961058950525057564,train,42,v1
-7961281154867643403,validation,42,v1
-7961989933579874918,validation,42,v1
-7962583725800017306,validation,42,v1
-7963004189436208876,train,42,v1
-7963486544231454621,test,42,v1
-7974971392219935294,train,42,v1
-7982904542201097459,test,42,v1
-7986800110786369520,validation,42,v1
-7989871951933399652,train,42,v1
-799426197600588852,validation,42,v1
-7997684163924462190,validation,42,v1
-7999991740162950505,validation,42,v1
-8003905308042657903,train,42,v1
-8006613820033704079,test,42,v1
-8011181878111400060,train,42,v1
-8011848946208565736,train,42,v1
-8017427787429318421,train,42,v1
-8018705038614693970,train,42,v1
-8020632095997463578,train,42,v1
-8023281000729266692,validation,42,v1
-8024000949938431771,train,42,v1
-8024707687529999084,validation,42,v1
-8031606417691412462,train,42,v1
-8031615515835519136,train,42,v1
-8037025025597474442,train,42,v1
-804039651290065439,test,42,v1
-8041117472456032841,test,42,v1
-8043854827413915589,train,42,v1
-8045978879867751489,train,42,v1
-8049510855839127388,test,42,v1
-8054001866397330447,test,42,v1
-8060348661588746462,train,42,v1
-8065241889061279918,train,42,v1
-8066163351304648530,validation,42,v1
-8068828952338340056,train,42,v1
-8074230965389996366,test,42,v1
-8074491505175785054,train,42,v1
-8077935876609010934,train,42,v1
-8082178393104948438,train,42,v1
-8089340787212569371,validation,42,v1
-8089794477444909464,train,42,v1
-8092021526843186047,train,42,v1
-809308834374841162,train,42,v1
-8093372247493260653,train,42,v1
-809338751368705429,test,42,v1
-8094534594678692877,validation,42,v1
-8100602937335660438,train,42,v1
-8103165365768265330,train,42,v1
-810821095168411646,validation,42,v1
-8111125152560753978,train,42,v1
-8111705603355719488,train,42,v1
-8113663007161423437,train,42,v1
-8115629007813437794,train,42,v1
-8116682316751899889,test,42,v1
-8117626302996219311,train,42,v1
-8121797450199499657,validation,42,v1
-8122241562606851224,train,42,v1
-8131609900086309493,train,42,v1
-8132780960290832555,train,42,v1
-8138003161205194793,validation,42,v1
-8140327201126128987,test,42,v1
-814257182323135617,train,42,v1
-814440459687669003,test,42,v1
-8144495918750188758,train,42,v1
-8144595119795176997,train,42,v1
-8145157822996018868,train,42,v1
-8145157823835703506,train,42,v1
-8145970881424882780,train,42,v1
-8148558003760418206,test,42,v1
-8148862245393351602,train,42,v1
-8156476212310728850,test,42,v1
-8159574704851105043,train,42,v1
-816196306713002260,test,42,v1
-8162725073700052523,train,42,v1
-8164731093846720780,train,42,v1
-8170007319625541755,validation,42,v1
-818460457379085009,validation,42,v1
-8194628008104852814,train,42,v1
-8196625909161103215,train,42,v1
-8201838282824224686,validation,42,v1
-821110872479093372,train,42,v1
-8214426638195201336,train,42,v1
-8224901427632678814,validation,42,v1
-8227505402336241472,train,42,v1
-8231032302326763546,validation,42,v1
-8239179538315697833,train,42,v1
-8239529408406365093,validation,42,v1
-8241396382392258161,validation,42,v1
-8246849979434358139,train,42,v1
-8249685684986998943,train,42,v1
-8251305011855583718,train,42,v1
-8255188152421199717,train,42,v1
-8255703737893737318,train,42,v1
-8257739059543715530,train,42,v1
-826036110615567654,train,42,v1
-8262075524299376017,validation,42,v1
-8262765470602082655,train,42,v1
-8263317660484561069,train,42,v1
-8269030899358756664,train,42,v1
-8269845029180831223,train,42,v1
-8276283188378106232,validation,42,v1
-8279898709030675887,train,42,v1
-8280175619096064565,train,42,v1
-8282822010344771025,train,42,v1
-8284499618715660023,train,42,v1
-8286624049901325116,test,42,v1
-828782957191515697,train,42,v1
-8289380783204764467,test,42,v1
-8299558122856700362,train,42,v1
-8299809889773574040,test,42,v1
-8304568159928522741,train,42,v1
-8309061698872621287,train,42,v1
-8315035996808813985,train,42,v1
-8315449379611711348,train,42,v1
-8321978541974493530,train,42,v1
-8325500965051751661,train,42,v1
-8327688402916422319,validation,42,v1
-8330055213516577390,test,42,v1
-8334946539728483666,train,42,v1
-8337093928884426495,validation,42,v1
-8340716583249125583,train,42,v1
-8341283864171645385,train,42,v1
-8347222101220952763,train,42,v1
-8348443567838198812,test,42,v1
-8348498902094393408,train,42,v1
-8352699628138095738,train,42,v1
-8353405475093469225,test,42,v1
-8355408529315472857,train,42,v1
-8357007819558089292,train,42,v1
-8357895841572768477,train,42,v1
-8360085615277782265,validation,42,v1
-8365407831387854327,train,42,v1
-8365497190205778707,validation,42,v1
-8365666356999870062,train,42,v1
-8368978379079502283,train,42,v1
-8370388471688037375,train,42,v1
-8370564645387175321,train,42,v1
-8373370638802672214,train,42,v1
-8382359633021275660,train,42,v1
-8383395647445023205,train,42,v1
-8385554111491399495,test,42,v1
-8385695421243936139,test,42,v1
-8393502723318097428,train,42,v1
-8397707070790879422,train,42,v1
-8409059137252391480,train,42,v1
-8412384399760961229,train,42,v1
-841389195695948010,train,42,v1
-8414794342252143130,validation,42,v1
-842089651286469612,train,42,v1
-8424973959214988551,train,42,v1
-8425235422393845300,train,42,v1
-8425743791157482594,test,42,v1
-8425933059055994650,test,42,v1
-8427188247520808980,train,42,v1
-8452874909767657380,train,42,v1
-8453741722247259271,test,42,v1
-845380407717415265,test,42,v1
-8463684650171812258,test,42,v1
-8465535858543016384,train,42,v1
-8476269231064776989,train,42,v1
-8478484423938810214,train,42,v1
-8478489663314747634,train,42,v1
-8489138716602515844,train,42,v1
-8490024681950036495,train,42,v1
-8497095802158417346,validation,42,v1
-8503409389836429709,validation,42,v1
-8503636059667687069,validation,42,v1
-850439514368780717,train,42,v1
-8507924039369243132,validation,42,v1
-8510849479250796759,train,42,v1
-8519358654647212284,train,42,v1
-8529276167900515286,train,42,v1
-8531554322625259799,train,42,v1
-8538757452488907972,train,42,v1
-8542064986886426986,train,42,v1
-8543815658932102792,train,42,v1
-8545507601606408653,validation,42,v1
-8546076378699329380,train,42,v1
-8551593375485997846,test,42,v1
-8555709419997689501,train,42,v1
-8557698164091615119,test,42,v1
-8558029126954162564,test,42,v1
-8561049931128520858,train,42,v1
-8562195413115849038,train,42,v1
-8563071200712054590,train,42,v1
-8570965724291365835,train,42,v1
-8571293904293571190,train,42,v1
-8574806546463485077,train,42,v1
-8574904476474483404,train,42,v1
-857585075134481210,train,42,v1
-8577200447305491884,validation,42,v1
-8578005713261816070,train,42,v1
-8581254805392816582,train,42,v1
-8592147272327281886,train,42,v1
-859326882085129131,test,42,v1
-859757051849018589,train,42,v1
-8605587330044753681,validation,42,v1
-8607840516776510795,test,42,v1
-8608474514653714844,train,42,v1
-8611448630085376192,train,42,v1
-8611962232225795835,train,42,v1
-8617284865077803152,train,42,v1
-861934705126105157,test,42,v1
-8621861290081043870,train,42,v1
-8631687299829398206,test,42,v1
-8631788539517931328,validation,42,v1
-863918809910216521,train,42,v1
-864191656117477043,train,42,v1
-8645801686116431707,train,42,v1
-8652287794570513250,train,42,v1
-8657487229667667489,train,42,v1
-866103811645886896,train,42,v1
-8662565615264314643,train,42,v1
-8665287510240154032,train,42,v1
-8665761864664256810,train,42,v1
-8666556558745521100,train,42,v1
-8668357903038617601,train,42,v1
-86760260329697483,train,42,v1
-8678691577997949005,train,42,v1
-8678694517436562147,train,42,v1
-8682722200146064228,test,42,v1
-8684573061351687299,train,42,v1
-8684701797337826495,train,42,v1
-8689166439132544050,test,42,v1
-8689261374749754199,train,42,v1
-8690128273253181772,train,42,v1
-8696629320841596066,validation,42,v1
-871000789648050928,train,42,v1
-8711339460497307081,train,42,v1
-8714014630063136316,test,42,v1
-8717214960305771044,validation,42,v1
-8722194535323438165,train,42,v1
-8724002829883390371,train,42,v1
-8733132539249310652,test,42,v1
-8738593355260221618,train,42,v1
-8739166370085109808,train,42,v1
-8740205826194679509,train,42,v1
-8741066554619028845,train,42,v1
-8748013376819865772,train,42,v1
-8754678083190860015,train,42,v1
-875629924264432471,train,42,v1
-8757205584705204122,train,42,v1
-8760666669816564693,train,42,v1
-8763824209328278344,train,42,v1
-8764502571823171640,train,42,v1
-8770548055927921945,train,42,v1
-8773804408232537379,test,42,v1
-8774665929092136158,train,42,v1
-8777728467802954027,train,42,v1
-8783738659160519249,train,42,v1
-8786860648922395589,train,42,v1
-8788047348988358356,train,42,v1
-8792299688406665439,train,42,v1
-8796348535040696426,train,42,v1
-8798401260263128565,train,42,v1
-880000110212563398,train,42,v1
-8803789196796127998,train,42,v1
-8808510258616563225,train,42,v1
-8811060442242389224,train,42,v1
-8811179085995477359,train,42,v1
-881285348752650190,validation,42,v1
-8817637617042731547,train,42,v1
-8820825380794020489,test,42,v1
-882102037932964398,train,42,v1
-8826749919547086114,train,42,v1
-8829243405968034279,train,42,v1
-8830368359526222482,validation,42,v1
-8832833374039135995,validation,42,v1
-8836604122134436193,test,42,v1
-8839332483113442176,train,42,v1
-8840767215866317870,test,42,v1
-8842677550709077167,validation,42,v1
-8843030333916443411,train,42,v1
-8850642184122383620,validation,42,v1
-8852617373142564374,train,42,v1
-8853406529163001290,train,42,v1
-8859705766164733610,train,42,v1
-8865867814339105848,train,42,v1
-887349597372827539,validation,42,v1
-8876395430508694988,train,42,v1
-8883951360558368,validation,42,v1
-8888548011588959656,train,42,v1
-8891700980257925398,validation,42,v1
-8892512368565390909,train,42,v1
-8894705295203367911,test,42,v1
-8894788461524728705,test,42,v1
-8899765394061669225,train,42,v1
-8905045605088907745,train,42,v1
-8910512778266938389,train,42,v1
-8912255557105999166,validation,42,v1
-89247052115172663,train,42,v1
-8930963458793744903,test,42,v1
-893137270961871017,train,42,v1
-8933122876369538878,train,42,v1
-8937068994790389369,validation,42,v1
-8941823298969324677,validation,42,v1
-8946283422032485706,train,42,v1
-8955352738759646975,test,42,v1
-8956744426411676522,train,42,v1
-8963285737306892737,train,42,v1
-8963492367795768890,train,42,v1
-8964040348274299915,validation,42,v1
-8967762494989283219,train,42,v1
-8971734718128539001,test,42,v1
-8975068818591508714,train,42,v1
-8980999826082700671,train,42,v1
-8982677351318438196,train,42,v1
-8993301341457206031,train,42,v1
-8993770746039498677,train,42,v1
-9001435403216911939,train,42,v1
-9005882062345004980,train,42,v1
-9016534851416575031,train,42,v1
-9020333611906729483,validation,42,v1
-9023189933613259965,test,42,v1
-9030459751187840656,validation,42,v1
-9036596930392539479,train,42,v1
-9040478196401628146,train,42,v1
-9042316179618444656,train,42,v1
-9049436803422920702,train,42,v1
-9060514915653122860,train,42,v1
-906582537993925966,train,42,v1
-9070145539575466618,train,42,v1
-9070912914309175936,train,42,v1
-90727038662084249,test,42,v1
-9076682306093293665,train,42,v1
-9080481193679353998,train,42,v1
-9080876840738845556,train,42,v1
-9081999645065295765,train,42,v1
-9086666285157134260,train,42,v1
-90867117509767585,train,42,v1
-9088690164876927903,test,42,v1
-9088712704113417292,validation,42,v1
-9090002530881354580,train,42,v1
-9094315971295153245,train,42,v1
-9095289916134554655,train,42,v1
-909798029746539072,train,42,v1
-9099005241992076854,train,42,v1
-9102014235653308370,train,42,v1
-9102773862540131603,train,42,v1
-9104994176914008686,train,42,v1
-9109824565676367958,train,42,v1
-9110046567015833218,train,42,v1
-9110612497360538721,train,42,v1
-9115924748202405208,train,42,v1
-9117223290429749335,validation,42,v1
-9118797839634666926,train,42,v1
-9121690728078156914,train,42,v1
-9130798652776451156,train,42,v1
-9132377399143972111,train,42,v1
-9148765886843393270,validation,42,v1
-9150805037763734176,train,42,v1
-9154253420651784881,train,42,v1
-9154862390650963481,train,42,v1
-915732041706879208,validation,42,v1
-9161065638797088123,train,42,v1
-91617857795132386,test,42,v1
-9162883284607318614,validation,42,v1
-9166773642971045122,train,42,v1
-9168553883581693079,train,42,v1
-9170595681620286626,validation,42,v1
-9170630501376990389,train,42,v1
-9185522356800825789,validation,42,v1
-9186663381072946606,train,42,v1
-9190247622747939061,train,42,v1
-9190831902616637151,test,42,v1
-9191737838881778403,train,42,v1
-9192736402109604396,validation,42,v1
-9196384631781582248,train,42,v1
-919660371744832007,validation,42,v1
-9203788839127520281,train,42,v1
-9206932260786385263,train,42,v1
-9212359218854294582,test,42,v1
-9215921701035518354,test,42,v1
-9218285092875997194,train,42,v1
-9218632780526166682,train,42,v1
-9220592793270118222,train,42,v1
-9221035133244224964,train,42,v1
-9221405510313435829,test,42,v1
-9223126124516060635,train,42,v1
-925898841639418610,train,42,v1
-929512189133594633,train,42,v1
-930794702419748852,test,42,v1
-938104201292224991,train,42,v1
-93835656279538653,train,42,v1
-941234407306405776,train,42,v1
-942090137604343723,train,42,v1
-944541862483000325,train,42,v1
-952723022706816568,train,42,v1
-953727545596279641,train,42,v1
-962251279953702051,train,42,v1
-962853138365433629,train,42,v1
-967068005932630983,train,42,v1
-969187139528628266,train,42,v1
-969510909643941334,train,42,v1
-973877183987096833,test,42,v1
-975795300119644647,train,42,v1
-981573696798715198,train,42,v1
-988553504339246297,train,42,v1
-989098544351209988,train,42,v1
-994830227507006031,train,42,v1
-99532966175607458,test,42,v1
-998049612302349222,train,42,v1
-998965366567233636,train,42,v1
1003514097059069129,train,42,v1
1005762868784172651,train,42,v1
1005987476247441998,train,42,v1
1008033074216851317,train,42,v1
1009581533906556817,train,42,v1
1017795787212437294,train,42,v1
1019443783957389662,train,42,v1
1030761287403909506,test,42,v1
1030861607933967063,test,42,v1
1030966904489803756,train,42,v1
1034604618704576850,train,42,v1
1036407405311860774,validation,42,v1
1044392421558196629,validation,42,v1
1048375778224178863,train,42,v1
1048536121876638454,train,42,v1
1056335587924189931,test,42,v1
1058810551500971051,train,42,v1
1081000147756181990,train,42,v1
1081447461443403850,validation,42,v1
110033782925067818,train,42,v1
1102146410303841803,validation,42,v1
1103320917577533229,train,42,v1
1105221743023092607,train,42,v1
1112871911944244778,test,42,v1
1114663446458712487,test,42,v1
1118290692656398320,validation,42,v1
1121589935053999062,train,42,v1
1129555082201687214,train,42,v1
1130586419615240284,train,42,v1
1131934111401068887,validation,42,v1
1132171064842520307,train,42,v1
1132259258464565374,train,42,v1
1132534065916942783,train,42,v1
1132535085816432291,train,42,v1
1135209185406073197,test,42,v1
1139038550659600500,validation,42,v1
1146270192426147124,train,42,v1
1146535083037482712,train,42,v1
1155517917917927097,train,42,v1
1155900423209092249,train,42,v1
1157086606886983032,validation,42,v1
1163726335913083043,train,42,v1
1163886050326602708,train,42,v1
1168350197217061764,train,42,v1
1169372227657991111,train,42,v1
1172852736661377291,test,42,v1
117775236047780534,train,42,v1
1180361584407188093,train,42,v1
1182601550504235386,train,42,v1
1182791713178133972,train,42,v1
1187753109034656543,train,42,v1
1189120303936550247,train,42,v1
1196023284722483027,validation,42,v1
1198052867941196873,train,42,v1
1206534235782283889,train,42,v1
1213125883480681895,train,42,v1
1217802956545325355,train,42,v1
1224091294019047883,train,42,v1
1225651892021177335,train,42,v1
1225802723198895397,train,42,v1
1227727128416036901,test,42,v1
1227935601011414523,train,42,v1
1229070467125832584,train,42,v1
123018484144067727,train,42,v1
1237595093610148205,train,42,v1
1238265450986490488,train,42,v1
1239121639034845096,test,42,v1
1242970815271213130,train,42,v1
1245550758851447503,train,42,v1
1247763043380351358,train,42,v1
1253335730598037146,train,42,v1
1254191034317631338,train,42,v1
1255379994295385468,validation,42,v1
1259559516697805162,train,42,v1
1260018889354188290,train,42,v1
12608478152982826,test,42,v1
1260894424414844248,train,42,v1
1263906762770950345,train,42,v1
1270975923045429745,test,42,v1
1272405231370867430,validation,42,v1
1272598141202058214,test,42,v1
1274997395678793494,train,42,v1
1278937552340752375,train,42,v1
1285717583095917933,validation,42,v1
