case_id,slot,image_path,absolute_path,exists
-781109197195243132,2,dataset/images/7533158690936121998.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7533158690936121998.png,True
-7812262083495553647,0,dataset/images/1921089604364987988.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1921089604364987988.png,True
-7812262083495553647,1,dataset/images/5230343716460627918.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5230343716460627918.png,True
-7812262083495553647,2,dataset/images/6691729701139358511.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6691729701139358511.png,True
-7818046014250231985,0,dataset/images/-1488755894543564697.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1488755894543564697.png,True
-7819133539519710397,0,dataset/images/-5535148894307844780.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5535148894307844780.png,True
-7820093713010813140,0,dataset/images/-1389929707845299281.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1389929707845299281.png,True
-7820093713010813140,1,dataset/images/-1948544142865843096.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1948544142865843096.png,True
-7820093713010813140,2,dataset/images/-767497572576132176.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-767497572576132176.png,True
-7825252621237028212,0,dataset/images/-4281173165599900291.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4281173165599900291.png,True
-7825252621237028212,1,dataset/images/137305319535485360.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/137305319535485360.png,True
-7825252621237028212,2,dataset/images/6215280233726568366.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6215280233726568366.png,True
-7827637374387147572,0,dataset/images/-116162003762511180.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-116162003762511180.png,True
-7838397911858365898,0,dataset/images/-3861798619616373726.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3861798619616373726.png,True
-7845597106701115003,0,dataset/images/-6571843460422881664.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6571843460422881664.png,True
-7845597106701115003,1,dataset/images/-9209557927250538984.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-9209557927250538984.png,True
-7845597106701115003,2,dataset/images/8621989260298206760.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8621989260298206760.png,True
-7847398643031983110,0,dataset/images/-4178417368623761390.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4178417368623761390.png,True
-7847398643031983110,1,dataset/images/6483091841098093489.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6483091841098093489.png,True
-7848471858286366472,0,dataset/images/-253308770254110639.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-253308770254110639.png,True
-7848471858286366472,1,dataset/images/-7522214346942627796.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7522214346942627796.png,True
-7848471858286366472,2,dataset/images/1996808291618125921.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1996808291618125921.png,True
-7850910308850229084,0,dataset/images/-8896995496602089753.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8896995496602089753.png,True
-7850910308850229084,1,dataset/images/-9072400582868787478.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-9072400582868787478.png,True
-7850910308850229084,2,dataset/images/4077209770504915080.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4077209770504915080.png,True
-7851195646036204419,0,dataset/images/-8983451384190487339.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8983451384190487339.png,True
-7851195646036204419,1,dataset/images/3396135614317995918.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3396135614317995918.png,True
-7859891256408094461,0,dataset/images/-1602196343924992996.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1602196343924992996.png,True
-7859891256408094461,1,dataset/images/-6830077630149032057.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6830077630149032057.png,True
-7859891256408094461,2,dataset/images/5696615698816410033.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5696615698816410033.png,True
-7867180552000593018,0,dataset/images/7790873896343319611.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7790873896343319611.png,True
-7871026331249257655,0,dataset/images/-6071214352597422102.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6071214352597422102.png,True
-7871816448124899430,0,dataset/images/-7073378222213813678.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7073378222213813678.png,True
-7871816448124899430,1,dataset/images/6451471187485337856.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6451471187485337856.png,True
-7871816448124899430,2,dataset/images/8010080310476358578.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8010080310476358578.png,True
-7872393845839333964,0,dataset/images/-2957799328006685986.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2957799328006685986.png,True
-7872393845839333964,1,dataset/images/-7852642036296235766.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7852642036296235766.png,True
-7872393845839333964,2,dataset/images/480081594719620815.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/480081594719620815.png,True
-7881643448226071630,0,dataset/images/380392378460280940.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/380392378460280940.png,True
-7881643448226071630,1,dataset/images/402029655503735155.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/402029655503735155.png,True
-7881643448226071630,2,dataset/images/7648800812846877696.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7648800812846877696.png,True
-7888514233246015969,0,dataset/images/-2370427552192888875.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2370427552192888875.png,True
-7888514233246015969,1,dataset/images/-4126715263123745816.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4126715263123745816.png,True
-7888514233246015969,2,dataset/images/-5819370851064882925.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5819370851064882925.png,True
-7896793800778587250,0,dataset/images/-2957800673948746555.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2957800673948746555.png,True
-790136595695714665,0,dataset/images/-295260050531917160.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-295260050531917160.png,True
-790136595695714665,1,dataset/images/-4902766108751604302.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4902766108751604302.png,True
-790136595695714665,2,dataset/images/3756914876773749407.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3756914876773749407.png,True
-7901710788064822966,0,dataset/images/-4640880077120320715.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4640880077120320715.png,True
-7901710788064822966,1,dataset/images/1204879450422885052.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1204879450422885052.png,True
-7901710788064822966,2,dataset/images/5080787448935373443.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5080787448935373443.png,True
-790202968416092624,0,dataset/images/-1380203193145709903.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1380203193145709903.png,True
-790202968416092624,1,dataset/images/4119360246149514958.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4119360246149514958.png,True
-7905076229351316395,0,dataset/images/5765162177480283.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5765162177480283.png,True
-7906355304358556370,0,dataset/images/4160076287052239040.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4160076287052239040.png,True
-7916510062591897740,0,dataset/images/-724880412393084270.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-724880412393084270.png,True
-7916510062591897740,1,dataset/images/7576219887292331130.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7576219887292331130.png,True
-7916510062591897740,2,dataset/images/7865526732320898776.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7865526732320898776.png,True
-7917987345757592250,0,dataset/images/-4461478376975366600.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4461478376975366600.png,True
-7917987345757592250,1,dataset/images/-4604095401440184224.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4604095401440184224.png,True
-7917987345757592250,2,dataset/images/5436259938963587099.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5436259938963587099.png,True
-7919538788337253860,0,dataset/images/-1291276482313161589.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1291276482313161589.png,True
-7919538788337253860,1,dataset/images/6840992693447463790.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6840992693447463790.png,True
-7919538788337253860,2,dataset/images/82747502823652174.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/82747502823652174.png,True
-7919871739309219942,0,dataset/images/-7257611649301392339.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7257611649301392339.png,True
-7919871739309219942,1,dataset/images/-7272565671128802487.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7272565671128802487.png,True
-7919871739309219942,2,dataset/images/2591933346512122653.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2591933346512122653.png,True
-7923370243531317753,0,dataset/images/-8420165072372688955.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8420165072372688955.png,True
-7924409046716568581,0,dataset/images/-7927772349097624874.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7927772349097624874.png,True
-7924409046716568581,1,dataset/images/1708324385169437705.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1708324385169437705.png,True
-7924409046716568581,2,dataset/images/8210650482988817767.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8210650482988817767.png,True
-7932053069029839187,0,dataset/images/-467653387386651652.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-467653387386651652.png,True
-7932053069029839187,1,dataset/images/-7755673342426185829.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7755673342426185829.png,True
-7932053069029839187,2,dataset/images/5151223551312716558.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5151223551312716558.png,True
-7934007217638224487,0,dataset/images/6115596246061688713.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6115596246061688713.png,True
-7934007217638224487,1,dataset/images/8605027410184196085.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8605027410184196085.png,True
-7947132806843054286,0,dataset/images/7246737896596274694.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7246737896596274694.png,True
-7947521871009771293,0,dataset/images/-7212343154996078392.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7212343154996078392.png,True
-7947840979411358420,0,dataset/images/-4348758280456177583.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4348758280456177583.png,True
-7949733432499019069,0,dataset/images/-6152442365729027190.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6152442365729027190.png,True
-7950325381231337937,0,dataset/images/-280481205258467422.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-280481205258467422.png,True
-7950325381231337937,1,dataset/images/1758300250673672560.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1758300250673672560.png,True
-7950694854411322847,0,dataset/images/228863182565540896.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/228863182565540896.png,True
-7950694854411322847,1,dataset/images/4587116851401779138.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4587116851401779138.png,True
-7950694854411322847,2,dataset/images/7729018255329451044.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7729018255329451044.png,True
-7951414037298616655,0,dataset/images/2525277001245550967.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2525277001245550967.png,True
-7951414037298616655,1,dataset/images/5974373628070070421.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5974373628070070421.png,True
-7953518572339993742,0,dataset/images/8178350256871197966.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8178350256871197966.png,True
-7955175484125975778,0,dataset/images/6452571516539655170.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6452571516539655170.png,True
-7961010627670651929,0,dataset/images/-7474702740776653485.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7474702740776653485.png,True
-7961058950525057564,0,dataset/images/3546265489051713788.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3546265489051713788.png,True
-7961281154867643403,0,dataset/images/-4066692039417130072.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4066692039417130072.png,True
-7961281154867643403,1,dataset/images/-4324828387200924133.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4324828387200924133.png,True
-7961281154867643403,2,dataset/images/6663499850790191404.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6663499850790191404.png,True
-7961989933579874918,0,dataset/images/-4517637959608198403.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4517637959608198403.png,True
-7961989933579874918,1,dataset/images/-8212078361663458031.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8212078361663458031.png,True
-7961989933579874918,2,dataset/images/5955672162948582099.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5955672162948582099.png,True
-7962583725800017306,0,dataset/images/8598865896046559060.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8598865896046559060.png,True
-7963004189436208876,0,dataset/images/-695336455266066642.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-695336455266066642.png,True
-7963004189436208876,1,dataset/images/-7869436297325068679.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7869436297325068679.png,True
-7963004189436208876,2,dataset/images/1929173786986910121.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1929173786986910121.png,True
-7963486544231454621,0,dataset/images/-8182187611759975327.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8182187611759975327.png,True
-7963486544231454621,1,dataset/images/4972596283956039477.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4972596283956039477.png,True
-7963486544231454621,2,dataset/images/875819389029054097.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/875819389029054097.png,True
-7974971392219935294,0,dataset/images/-6025249461597019802.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6025249461597019802.png,True
-7974971392219935294,1,dataset/images/4247048040167417449.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4247048040167417449.png,True
-7974971392219935294,2,dataset/images/6205259313677574640.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6205259313677574640.png,True
-7982904542201097459,0,dataset/images/-3844797951273951613.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3844797951273951613.png,True
-7986800110786369520,0,dataset/images/-7228030522436577946.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7228030522436577946.png,True
-7986800110786369520,1,dataset/images/1313006089116357612.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1313006089116357612.png,True
-7989871951933399652,0,dataset/images/-6628729530178256447.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6628729530178256447.png,True
-7989871951933399652,1,dataset/images/-8724846791167316536.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8724846791167316536.png,True
-7989871951933399652,2,dataset/images/7760405555861065847.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7760405555861065847.png,True
-799426197600588852,0,dataset/images/-6277539418539057231.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6277539418539057231.png,True
-799426197600588852,1,dataset/images/717230070892837058.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/717230070892837058.png,True
-7997684163924462190,0,dataset/images/513236239617455637.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/513236239617455637.png,True
-7999991740162950505,0,dataset/images/2651797924183255103.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2651797924183255103.png,True
-7999991740162950505,1,dataset/images/5632588484738912786.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5632588484738912786.png,True
-7999991740162950505,2,dataset/images/6026127895130784339.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6026127895130784339.png,True
-8003905308042657903,0,dataset/images/-3716145844538958501.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3716145844538958501.png,True
-8003905308042657903,1,dataset/images/-583530183249298444.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-583530183249298444.png,True
-8003905308042657903,2,dataset/images/5368866923676657351.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5368866923676657351.png,True
-8006613820033704079,0,dataset/images/1887609803866991530.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1887609803866991530.png,True
-8006613820033704079,1,dataset/images/4423099522333399986.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4423099522333399986.png,True
-8006613820033704079,2,dataset/images/5904978155904774423.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5904978155904774423.png,True
-8011181878111400060,0,dataset/images/-3523667167705393181.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3523667167705393181.png,True
-8011181878111400060,1,dataset/images/2858319852987531947.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2858319852987531947.png,True
-8011181878111400060,2,dataset/images/7355727398062926749.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7355727398062926749.png,True
-8011848946208565736,0,dataset/images/-1292496132223249738.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1292496132223249738.png,True
-8011848946208565736,1,dataset/images/-2734789645630317104.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2734789645630317104.png,True
-8017427787429318421,0,dataset/images/-6707200243712330995.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6707200243712330995.png,True
-8017427787429318421,1,dataset/images/2099385321509702814.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2099385321509702814.png,True
-8017427787429318421,2,dataset/images/5998972962216100108.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5998972962216100108.png,True
-8018705038614693970,0,dataset/images/4600288674523658930.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4600288674523658930.png,True
-8020632095997463578,0,dataset/images/-2472762249615280367.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2472762249615280367.png,True
-8023281000729266692,0,dataset/images/1520938781070789754.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1520938781070789754.png,True
-8023281000729266692,1,dataset/images/2991357992440130881.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2991357992440130881.png,True
-8023281000729266692,2,dataset/images/7585594807443625417.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7585594807443625417.png,True
-8024000949938431771,0,dataset/images/8984813648006798735.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8984813648006798735.png,True
-8024707687529999084,0,dataset/images/-1096188638609312404.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1096188638609312404.png,True
-8024707687529999084,1,dataset/images/6137102160096255471.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6137102160096255471.png,True
-8031606417691412462,0,dataset/images/4687381366626719731.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/4687381366626719731.png,True
-8031606417691412462,1,dataset/images/5072920474282111983.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5072920474282111983.png,True
-8031615515835519136,0,dataset/images/-311918315070393568.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-311918315070393568.png,True
-8031615515835519136,1,dataset/images/-4456713706047317376.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-4456713706047317376.png,True
-8031615515835519136,2,dataset/images/3440626155899694421.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3440626155899694421.png,True
-8037025025597474442,0,dataset/images/-2831451282164612009.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-2831451282164612009.png,True
-804039651290065439,0,dataset/images/1157991376452896298.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1157991376452896298.png,True
-804039651290065439,1,dataset/images/8968086489097523944.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8968086489097523944.png,True
-8041117472456032841,0,dataset/images/6426235072748873062.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6426235072748873062.png,True
-8043854827413915589,0,dataset/images/1950430428819207066.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/1950430428819207066.png,True
-8043854827413915589,1,dataset/images/575055012954535759.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/575055012954535759.png,True
-8043854827413915589,2,dataset/images/8029277440604546504.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/8029277440604546504.png,True
-8045978879867751489,0,dataset/images/-5163511963044239396.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-5163511963044239396.png,True
-8045978879867751489,1,dataset/images/-6315226217418810176.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-6315226217418810176.png,True
-8045978879867751489,2,dataset/images/2564872015073681114.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/2564872015073681114.png,True
-8049510855839127388,0,dataset/images/-3532471402215411378.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3532471402215411378.png,True
-8049510855839127388,1,dataset/images/-7153010641181052023.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7153010641181052023.png,True
-8049510855839127388,2,dataset/images/6918808656446252056.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6918808656446252056.png,True
-8054001866397330447,0,dataset/images/3041814759944506684.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/3041814759944506684.png,True
-8054001866397330447,1,dataset/images/387057920669957143.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/387057920669957143.png,True
-8054001866397330447,2,dataset/images/7398836301890412764.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/7398836301890412764.png,True
-8060348661588746462,0,dataset/images/-1021403805451681822.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-1021403805451681822.png,True
-8060348661588746462,1,dataset/images/-8807509848807932802.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8807509848807932802.png,True
-8060348661588746462,2,dataset/images/6934678387743242325.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/6934678387743242325.png,True
-8065241889061279918,0,dataset/images/-7481424374887489655.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-7481424374887489655.png,True
-8065241889061279918,1,dataset/images/-8708751056376206265.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8708751056376206265.png,True
-8066163351304648530,0,dataset/images/-3659520333138494671.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-3659520333138494671.png,True
-8068828952338340056,0,dataset/images/-8370549279964527400.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/-8370549279964527400.png,True
-8068828952338340056,1,dataset/images/372407581522704101.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/372407581522704101.png,True
-8068828952338340056,2,dataset/images/5464050305485792832.png,/Users/vatsal1/Projects/github/DermoLens/derm-train/data/raw_images/images/dataset/images/5464050305485792832.png,True
